"","F1T1","F2T1","F3T1","F4T1","F5T1","S1T1","S2T1","S3T1","S4T1","S5T1","S6T1","S7T1","M1T1","M2T1","M3T1","M4T1","M5T1","M6T1","M7T1","M8T1","M9T1","M10T1","H1","H2","H3","H4","H5","H6","H7","H8"
"IGHV3-53",-0.580399999915123,-0.308699999468671,-0.282700000431419,0.180299999526136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IGHV3-7",-0.191099999333333,-0.0937999996422518,-0.00420000047463232,0.521499999590977,-0.22860000070256,0.0285000001860029,-0.168600000204242,-0.165200000715992,-0.216399999373944,0.0653999995388398,0.314900000034981,0.0430000005320209,0.268800000071434,-0.0518999996300246,-0.258700000085416,-0.00729999954717899,0.0781000005711645,0.857199999603542,0.256200000339247,-0.187100000309274,0.00919999982500184,-0.0951000003648467,0.71039999982346,0.531700000362042,0.647799999623497,0.0448000006195531,0.950700000187123,0.663599999558329,0.315299999829134,0.547199999660446
"IGHV3-9",-0.0143999994852953,0.235500000366,0.00609999965313656,0.29539999981173,0.29720000050243,0.537400000018611,0.2685999999521,0.119599999455805,-0.0995000002655865,0.0895000003078754,0.179500000395389,0.446999999701019,-1.53310000084895,-1.31509999994506,-1.55310000058511,-1.5600999979368,-1.4785999982466,-1.0977999986643,-0.577500000552549,-0.586300000368709,-1.24229999973337,-0.654700000537798,-1.41519999821075,-1.28799999975309,-1.29100000086188,-0.291300000096412,-1.15439999890782,-1.48919999967653,-1.59269999943257,-1.12860000033303
"IGHV2-70",NA,NA,NA,NA,NA,NA,NA,-0.417099999309183,-0.354299999437895,-0.441099999615673,-1.02500000080038,-0.53599999981912,-0.713299999859059,0.14970000055903,-0.261800000396096,-0.351000000139365,0.0422000001560997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IGHV2-5",-0.404099999398212,-0.0564999996649306,0.321799999810164,0.319299999930847,-0.0300999995549939,0.139199999583142,0.476600000453513,-0.229400000673367,-0.369199999782263,0.0207999996676585,-0.326500000509255,0.115099999683607,-0.316599999346174,-0.368499999789696,-0.924500000464887,-0.147699999563054,-0.504000000495517,0.503100000225921,-0.443099999126299,-0.558000000582972,0.678299999708528,1.06669999967979,0.7736999997106,0.553399999705047,0.773200000099989,0.332399999443649,0.662799999976099,0.319299999930847,0.614700000308376,0.927900000365568
"PIGR",0.412600000395681,0.129700000079078,-0.700599999102053,-0.265900000041645,-0.113399999302878,-0.579400001008475,0.051599999603515,0.620899999972214,0.101199999330066,-0.375699999582504,-0.0909000003094226,-0.217199999460308,1.10829999979449,0.886000000083026,-0.668999999811925,-0.114300000516754,0.0577999993765308,-1.26879999892806,-0.733600000466201,-0.857799998748385,-0.870900000281749,-0.670100000015828,-0.261400000217354,-0.594099999717261,0.078900000342887,-0.240199999443449,0.00879999969619155,-0.527300000052504,-0.0703000002062755,-0.340600000426008
"IGKC",0.0034999995857226,0.118899999462111,0.101300000580327,0.379999999510063,-0.20810000052228,-0.00450000031892843,-0.220600000589326,-0.0991000006120408,0.00930000044872765,0.103399999767408,-0.179899999543224,-0.246700000350886,0.0867999997661183,-0.0631000007440063,-0.0718000002876552,0.304999999851775,0.0417000002106925,0.407400000056647,0.0252999999199444,-0.20550000041586,0.286299999517155,-0.287700000814174,0.511699999512658,0.42120000043798,0.371699999512346,0.0861000003395884,0.167999999959364,0.042700000551768,-0.0464999998635178,0.196399999982707
"IGHG2",0.38590000003626,0.34780000038365,-0.011800000580893,0.533599999678088,0.152600000144909,0.392300000413449,0.0919999999080352,0.135000000279778,0.162400000571827,0.448899999917315,-0.142800000396458,-0.0377999993564457,-0.0642000003529808,-0.873499999788478,-0.770099999170174,-0.72790000067383,-0.511500000084492,0.242500000062306,-0.291100000148002,-1.56830000162622,-0.46050000015426,-1.29509999973746,-0.600499999360049,0.0233000002704117,-0.326700000529383,-0.48769999990808,-0.207300000740367,-0.731799999627127,-0.347999999389593,-0.595300000514616
"IGHG3",0.325100000327278,0.587799999922463,-0.173000000247471,0.574899999876155,-0.0426999992871725,0.637300000283218,0.333400000051554,0.215699999893868,0.285200000104994,0.388099999648648,0.215499999474918,-0.235700000690836,-0.0496000007054223,-0.424300000499414,-0.800999999817765,-0.569099999046911,-0.580399999915123,-0.204900000724469,-1.18230000052047,-1.63320000119204,-0.702700000575844,-1.43210000056567,-1.53219999933715,-0.608400000892112,-0.982699999804894,-1.0484000012602,-0.845599999316202,-1.10450000046188,-0.921599999790339,-1.1687000009207
"IGHG4",-0.354099999933566,0.030099999537108,0.0488000004022027,0.803399999827768,0.40649999992501,-0.0566000006907199,-0.175800000737729,0.0709999999852315,0.603599999843564,-0.329599999788744,-0.404700000158793,-0.580099999923279,-1.40099999988282,-0.962899998857913,-0.314499999191252,-0.19100000011055,-0.198400000554106,-1.08060000033028,-0.128499999803161,-0.231999999574615,0.316400000392249,-0.393600000572988,0.725599999718089,-0.47329999907005,-0.668700000986572,0.861599999873538,-0.879299999351896,-0.16400000076451,-0.418699999426289,0.829399999601596
"IGHM",-0.5834000009689,0.00180000060129838,-0.577900000397412,0.178300000591428,-0.0160000005556968,-0.664400000055986,-0.122599999705376,-0.317100000231004,-0.295200000383282,-0.247199999905832,0.604600000149423,0.121000000192517,-0.31779999997087,0.550300000331426,-0.174400000114976,0.535799999503427,0.365500000420176,-0.291700000189162,0.0488000004022027,0.3522000001906,0.0669999998625564,-0.262500000737855,1.0457999998933,-0.0301999992843565,0.999799999751094,0.40040000025169,0.639300000278259,0.438900000461894,0.887800000003654,0.829800000085329
"IGHA1",0.0382000000298395,-0.050700000564369,-0.0143999994852953,0.284100000197547,-0.147400000037906,0.256399999617765,0.46509999997829,0.361199999654679,-0.172700000044079,0.0790999999594355,0.202300000380078,0.0713999993694606,0.357999999819678,-0.166800000680779,-0.109000000677544,0.0249999998543999,-0.0961999997895391,-0.100899999664489,0.0650999994646215,-0.540399999824086,-0.231299999841561,0.349100000021092,0.44600000038074,0.0332000006530957,-0.483200000307093,-0.0171999992907403,-0.222200000531591,0.265400000031918,0.0832000004046103,-0.136199999454721
"IGHA2",NA,NA,0.00389999979277092,-0.387400000835579,0.610100000138117,0.66339999957399,0.503599999719707,0.370900000213029,0.196499999956843,0.264599999455925,0.202200000350024,-0.201399999205687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HLA-B",-0.0825000005424013,0.318200000144717,0.155099999470048,0.216099999545041,-0.647599999283332,-0.448099999253533,-0.292000000194338,-0.0650999997131709,0.80170000024209,0.0171999994454098,-0.261100000664831,0.144799999833167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBD",-0.0418999996735874,0.0970000001547915,-0.907600000680489,-0.454700000532207,-0.932600000071711,-0.303200000869079,-0.529099999934125,0.608499999781137,0.029599999608582,-0.091000000484732,-0.0325000003102118,0.0667000003685504,0.740499999991084,0.43049999961139,-0.0641000005506274,-0.51050000058731,-0.236999999499943,0.0465000006149022,0.0239999995857452,0.248600000036172,-0.406499999984653,0.335000000193008,-0.879100000684664,-0.577699999531105,-0.321900000478361,-0.682500000094428,1.27430000020058,1.58019999989568,0.821200000102586,0.724399999838876
"MB",1.56690000000279,0.236700000110096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COL3A1",-0.163399999228651,0.0253999993106061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMNA",-0.130400000747117,0.404500000371675,NA,NA,0.320100000484736,-0.603300000594434,-0.376300000486779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APOA1",-0.925600000683974,-0.164700000043368,-0.397200000078753,0.00780000033824308,-0.672799999592285,-0.713399999376077,-0.33590000065685,-0.0666999994556887,-0.216699999185118,-0.0366999998481504,-0.0921000003333416,0.547700000287565,0.250999999628212,0.0452000001779685,0.397500000231428,0.462900000500012,-0.0657999998445148,0.00609999965313656,-0.0730000003487662,0.600000000466015,0.182099999843126,0.0987000003404174,1.08060000009363,0.856999999971608,0.931900000148391,1.14679999979334,0.732500000087258,0.795299999986039,1.02009999994117,0.982999999998931
"APOE",0.65180000022249,0.450799999602031,0.261399999747239,-0.30350000017046,-0.0258000002343218,-0.333800000432781,0.00180000060129838,-0.459499999133655,0.360799999602814,0.103399999767408,0.188600000250969,0.772000000183763,-0.461099999204547,0.199099999818022,-0.154099999697918,0.0783000004290476,0.340500000224088,0.525100000257654,-0.0616000001261667,0.0638000005957261,-0.0324000003855931,0.131899999741376,0.0757000000963884,0.0915000003497469,0.498899999605885,0.546599999821347,0.396099999697945,0.288300000285704,0.721700000140456,0.0898000004849417
"APOA2",-1.2678999997942,-0.552599999683909,-0.554799999776808,-0.421200000916272,-1.11769999876854,-1.2886999985361,-0.869900000723684,-0.172800000769813,-0.953399998965625,-0.538600000126807,-0.45389999987072,0.366399999747252,0.112100000250765,0.00289999930469611,0.290199999559574,0.379999999510063,-0.0981999993630181,0.0583000006254944,0.367399999781713,0.764599999847616,0.362899999960037,0.258299999555903,1.26090000028168,0.908900000091646,1.01659999980348,1.14510000014994,0.912299999777135,1.00369999988171,0.886999999822602,0.961400000329852
"APOC1",0.110099999334313,0.444599999574112,-0.198800000212013,0.546299999659485,-0.54400000062115,-0.482300000634881,-0.388999999962878,0.58920000022901,0.335100000136167,0.0921999999428818,0.0169999999616052,0.908199999858658,0.946599999707078,0.366700000488352,0.89140000004105,1.1052000000359,0.567199999590987,0.257700000130035,0.58190000039148,1.08330000020854,0.74479999993819,0.599200000219578,1.35339999984452,1.0668000002444,0.872099999736543,1.13100000027196,0.56170000034334,0.648500000106705,1.33220000011683,0.831599999892175
"APOC2",-0.148000000739219,-0.294199999664562,-0.717700000547845,0.0350999994910909,-0.684999999186426,-0.964100000340516,-0.406000000497546,0.950800000306697,0.503399999547133,-0.551300000146348,-0.870999999320078,-0.0352999996718023,0.411500000269214,-1.16819999855381,0.609799999837112,0.188900000625318,0.267499999611571,-0.285300000236269,0.51799999979735,0.447499999806183,0.45970000000259,0.242199999905675,0.597399999691194,0.340600000206591,0.202099999658575,0.670000000444452,0.24150000050151,0.755700000084633,0.423100000089914,0.19019999966963
"APOC3",-0.557100000835332,-0.63549999897636,-0.479499999158087,-0.286599999634206,-0.845400001293878,-0.817099999856283,-0.248500000673488,-0.00459999965853403,0.386900000212694,-0.381500000608799,-0.808799998966215,-0.124699999468596,0.191499999487114,-0.701700000542867,0.238199999836581,0.0210999999050793,0.325200000199935,0.0229000002569749,0.16030000056937,0.0425000004554077,0.239699999460898,0.293499999561036,0.468599999521647,0.328099999859371,0.333300000144605,0.570700000261031,0.225599999450142,0.523099999900355,0.208000000557571,0.268800000071434
"FGA",0.861700000002318,0.408399999795519,0.743400000256611,-1.14860000000072,0.621299999691658,0.452000000102838,0.690299999818362,-1.48520000082793,-0.192100000484449,0.494799999649796,0.952300000020165,0.499499999770955,-0.867000000773458,1.10579999991506,-0.961999999606545,0.414299999505789,0.929400000132328,1.20429999992885,0.750600000045546,-0.906199999439942,-0.570699999588044,0.700100000260421,-2.03749999881798,-1.71950000143045,-2.19040000048181,-1.95030000130146,-2.14810000167373,-1.99830000105817,-2.18320000027239,-2.18680000164232
"FGB",0.923799999719627,0.600799999696583,0.623100000008295,-1.07220000114732,0.739499999729185,0.626999999828513,0.907899999666658,-1.11859999952339,-0.172199999575789,0.47289999997312,0.865600000323719,0.525100000257654,-1.05839999913329,0.667500000328156,-1.06379999899563,0.0431999999370683,0.549499999578703,0.41330000042857,0.0762000006573385,-1.36860000081638,-1.0416000007414,0.0428000000073572,-1.88349999831848,-1.59370000126035,-2.12349999870605,-1.89129999907524,-2.04760000110357,-1.95070000001333,-2.06930000157082,-2.01419999821515
"FGG",0.939800000303059,0.552500000395719,0.771800000292421,-1.07279999954528,0.722800000315924,0.553500000040214,0.796099999864233,-1.29019999843964,-0.131899999929295,0.596999999729156,0.9352999999946,0.588599999651193,-1.00100000142991,0.800900000119677,-1.12870000148569,0.0939999999459865,0.603000000176168,0.581800000398588,0.1716000004873,-1.30710000038234,-1.07539999986392,0.15100000048252,-1.96029999806687,-1.64820000040154,-2.11559999791598,-1.95799999920686,-2.12709999810243,-1.96479999804711,-2.18280000166431,-2.05890000085818
"GYPA",NA,NA,-0.519300000415176,0.932599999723983,-0.972200000768798,0.168100000244392,-0.386099999573105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC4A1",0.118500000127255,0.220799999981759,-0.362600000571836,0.134099999383102,-0.111900000742537,0.375900000378134,0.0845999999369457,0.156100000628276,0.044600000507851,0.137999999519961,0.304999999851775,0.558500000446012,NA,NA,NA,NA,NA,0.472999999983794,0.748000000095969,0.689999999602723,-0.0160999992945012,0.876700000010733,NA,NA,NA,NA,NA,NA,NA,NA
"CRP",0.0270999996878773,0.269000000006242,-0.421900000382536,0.357500000224982,0.579499999875318,0.414999999901318,0.598499999534028,-1.8245999994902,-0.459399999256251,-1.12790000026346,0.239799999473994,-1.3021000008457,-0.551300000146348,0.798400000000412,-1.5466000009416,-1.49260000018782,-1.68820000123364,0.570000000360499,-0.511199999003284,-2.6006999965397,-2.67099999671931,-2.30390000131851,-3.70130000405305,-2.53530000241805,-3.76840000288724,-3.43449999487869,-3.49160000489939,-3.66119999654354,-3.58529999810599,-3.64140000157696
"APCS",0.0591000004668244,0.158199999534871,0.0887999995719342,0.252099999839434,-0.490299999462986,0.108699999586771,0.176699999562374,0.467799999619686,0.450900000131106,0.0841999996739675,-0.0381000000766484,-0.0507999993586784,0.688699999629448,0.658799999645128,0.393999999836003,0.34510000028696,0.221200000428345,0.387999999498355,0.547599999810922,-0.301700000472002,0.200900000144712,0.595099999834904,-0.162200000018989,-0.146599999529682,-0.683799999487921,0.0472999998331335,-0.404999999582442,0.51559999970205,-0.193099999254343,-0.294099999319772
"C1QA",0.0839999994592622,0.206800000410784,-0.114600000253234,0.0171999994454098,0.121899999911212,0.416099999799075,0.577899999642233,0.548299999692272,0.621399999879189,0.272299999850953,0.0781000005711645,0.434999999969986,NA,NA,NA,NA,NA,-0.318000000633934,-0.744400000762527,-1.1613000013679,-0.615299999349438,-0.75620000039852,NA,NA,NA,NA,NA,NA,NA,NA
"C1QB",0.0787999996985429,0.423500000339154,-0.0314000003050932,0.279900000314036,-0.196599999345571,0.0413000005070879,0.412499999757479,0.178099999608905,0.22969999948846,0.163100000005647,0.278900000114758,0.298800000026781,-0.0985999997749663,-0.146199999527426,-0.181199999745307,0.0759999996020781,0.0860000000682396,-0.148799999238624,-0.101700000659836,-0.332899999417895,-0.231999999574615,-0.233199999869651,0.0697000001802421,-0.15489999973295,-0.187500000306651,0.00569999974487934,-0.298900000037709,0.0113999998715939,-0.289499999888607,-0.124200000360356
"C1QC",-0.278999999918148,-0.216699999185118,-0.0813000005277575,0.185599999427615,-0.446000000033512,-0.0314000003050932,0.00249999966199177,0.111700000168481,0.0166000005165726,0.0169999999616052,-0.0684000006983679,0.0928000001422945,0.286700000140941,0.154500000568267,-0.0839999998399858,0.0759000003106043,0.14889999991848,0.411500000269214,0.218599999780939,0.287499999798869,0.475499999716289,0.125799999676656,0.627500000038144,0.302900000340926,0.522900000107743,0.613900000426895,-0.0726000006724542,0.385499999957673,0.239699999460898,0.217500000367124
"C9",0.126699999913842,0.48010000003618,0.169500000397777,-0.15340000015524,0.310700000212091,0.421499999711165,0.565399999582161,-0.566099999351947,0.378499999523936,0.0680999999268833,0.558199999710683,-0.0915999995642447,0.0011000005094896,0.989300000244529,-0.424999999150371,0.188500000609497,0.259400000275229,0.868200000392258,0.538300000462563,-0.281400000380217,-0.243100000767257,-0.115799999675355,-0.51279999949433,-0.711399999589952,-0.929900001320382,-0.59440000001912,-0.48160000028602,-0.327499999190699,-0.667300000559557,-0.656500000535678
"APOH",-0.0724000006994575,0.166700000013988,-0.49319999964207,0.057500000548338,0.00529999958253725,0.377100000424084,0.32449999949961,0.487699999544746,0.328800000111027,0.0353000002990032,0.251600000598921,0.333300000144605,-0.457600000978063,-0.66859999995131,-0.892899999715135,-0.704100000836203,-0.867900001268827,-1.37109999992713,-0.908099999678273,-0.962499999845972,-1.04109999959642,-1.02010000061538,-1.04250000050867,-1.08589999958923,-1.84839999818814,-1.02309999994138,-1.41909999908973,-1.17180000139466,-1.19999999883352,-1.16069999901966
"LRG1",-0.168100000068318,0.273100000592949,-0.290099999774147,0.36840000004317,0.207299999525804,0.34470000053815,0.26039999970501,-0.312800000641884,0.315200000131241,-0.371300000217288,0.274900000325753,-0.155799999363729,0.324599999495573,0.543000000100988,-0.204900000724469,0.267000000000597,-0.245000000222295,0.548599999548794,-0.271899999547052,-0.742399998897552,-0.37349999991115,-0.775000000692781,-0.322800000385888,-0.682000000318371,-0.301999999247716,-0.523699999542285,-0.374100000688079,-0.494800000109878,-0.315099999945055,-0.641000000857435
"FN1",-0.511500000084492,-0.137199999660057,-0.514499999132013,0.35910000055528,-0.495500000754271,-0.232300000568341,-0.420299999796608,0.395800000546366,0.0255999999773028,0.125700000392784,-0.00719999992911867,-0.0856999999484508,0.068200000514531,-0.51279999949433,0.309800000149589,0.035800000674197,-0.611299999509061,-0.350799999440724,-0.257400000594224,-0.0284000000029119,0.319299999930847,-0.401499999513158,0.679899999853659,0.323599999896802,0.329499999578811,0.652399999918166,0.375800000427868,0.638600000217638,0.292599999424671,0.569900000133693
"RBP4",-0.254899999178907,-0.179400000808116,-0.542800000960896,-0.0595999995294935,-0.0992000005600673,0.086599999648334,0.05339999954753,0.782199999896444,0.270100000218812,0.0722999998936426,0.0215000003314292,0.643199999812376,-0.721900001140708,-1.07979999886382,-0.749200000385836,-0.862399999900846,-0.800799999937318,-1.3930999989537,-0.907699999609661,-0.814800000578898,-0.888300001166729,-0.945299998720862,-1.1259000011193,-0.757900000999699,-1.14710000057816,-0.924399999456577,-1.13459999982415,-1.05270000022621,-1.05570000098125,-1.14350000092409
"AMBP",0.0387999997631204,0.335599999944015,-0.106099999957745,0.127700000022527,0.127099999385356,0.418299999921542,0.510700000288409,0.395899999885352,0.149299999753613,-0.0156000005216734,0.264200000328707,0.157800000345841,-1.14869999935262,-1.28979999950369,-1.52640000105132,-1.50569999827137,-1.68619999966489,-1.58760000130876,-1.45720000092316,-1.58780000038716,-1.42960000099566,-1.62580000161615,-0.916599998748531,-0.821299999027157,-1.4578999980203,-1.03189999998653,-1.21739999878734,-1.03649999948705,-1.00869999967902,-1.08430000125779
"ORM1",0.148399999665968,0.49719999964765,-0.00699999973917189,0.424000000126607,0.766300000017387,0.604600000149423,0.456199999595594,0.290799999492108,0.439000000212839,-0.268800000666223,0.0548000002389326,-0.194100000108483,-0.512900000954827,-0.563399999813609,-1.11080000124657,-0.754499999974346,-1.02549999985299,-1.35390000049445,-1.75119999950937,-2.08799999925443,-1.80969999959524,-2.05710000175262,-1.71799999903071,-1.63579999805226,-2.00889999908,-2.00479999742174,-2.11999999784404,-1.89769999973366,-2.18200000312141,-2.20510000006083
"AHSG",-0.287700000814174,-0.322299999268989,-0.0314000003050932,-0.325800000809583,0.144399999371607,-0.00709999999293412,0.211100000151018,0.109300000381989,-0.0496999994372011,-0.295499999650985,0.403900000183888,0.603999999618886,-0.650800000856318,-0.572700000664679,-0.64970000034997,-0.65529999946185,-0.810499999739717,-0.83349999986959,-1.06659999997119,-0.933499999514359,-1.06870000114983,-1.27039999910461,-0.0939999998035576,0.032199999822773,-0.17249999987375,-0.261100000664831,-0.164499999776455,-0.148699999352619,-0.169299999949599,-0.0543000002471806
"TTR",-1.03220000067474,-0.680999999900594,-0.571899999466621,-0.187299999586595,-0.824799999174274,-0.727400001177939,-0.883799999439006,0.573499999584594,-0.167699999259592,0.0490000006708898,-0.0817999997332866,0.476600000453513,0.242100000220119,-0.378000000150796,0.344200000540881,0.183100000178519,0.186400000324146,-0.753999999283403,0.203700000062133,0.410899999963235,0.189099999546926,0.387299999532782,0.546899999825957,0.754300000064407,0.354400000314889,0.876799999972169,0.436799999539575,0.648099999598312,0.585299999943908,0.626300000450298
"ALB",-0.21980000021919,0.221300000229747,-0.426300000262643,-0.201399999205687,0.206899999598264,0.420799999899043,0.208499999800744,0.165899999961935,-0.281999999495621,-0.0958999993185412,-0.0322000006747386,0.309300000099251,-0.855699999473285,-1.2164999996436,-1.02720000024604,-0.869100000225106,-1.24030000158563,-1.32180000007479,-1.26070000090862,-0.794199998854714,-1.12130000152961,-1.52640000105132,-0.344000000090361,-0.288999999278721,-0.52679999896227,-0.323799999126819,-0.515599999194351,-0.222500000383954,-0.230700000146143,-0.359100000856762
"GC",0.0179000002395635,0.229000000400656,-0.118199999987739,0.0365999996838951,0.0753999998101011,0.245699999925042,0.0993000000703323,0.242800000029156,-0.0963999998058011,-0.365399999922363,0.0938999996633797,0.285299999631559,0.348500000187013,0.170500000227987,-0.288899999149725,-0.419099999089731,-0.475199999284216,-0.484800000125997,0.0485000003159294,-0.344999999210591,-0.354900000149016,-0.370899999374586,0.615900000217434,-0.243599999180349,0.0395999993134141,0.538600000038041,0.5167000002451,0.987700000027126,-0.0186000002794251,-0.105399999500691
"PPBP",0.467300000498703,-0.89420000075528,0.586200000299972,-0.0851000005183478,0.929100000204861,0.503399999547133,0.128399999431625,0.768500000408643,-0.454899999336563,0.431800000022337,0.126500000211522,-0.06849999946463,-0.826300001235855,-1.06049999897532,-0.248800000338922,-0.821099999635511,-0.5521000006703,-0.919299999121961,-0.636299999141251,-0.597599999177436,-0.782799999549113,-1.02460000008133,-2.98799999841845,-2.23839999980915,-2.58859999637568,-2.93969999729095,-2.576199998568,-2.25259999835909,-2.76759999798765,-1.56960000119391
"PF4",0.422200000271519,-0.0576000004912611,0.576199999550779,0.0394999995874972,0.714199999672209,0.438500000261597,0.0885999997610725,1.24400000017831,0.377800000472129,0.633700000438084,0.229299999755968,-0.46869999999508,-0.621900000844846,-0.685500000482547,0.112100000250765,-0.0123999994038313,0.265400000031918,-0.315399999673587,-0.31920000042212,-0.296200000305279,-0.563699999128416,-0.541399999464229,-1.60720000087935,-1.37950000182762,-1.43510000143806,-0.976499998722455,-1.37489999908458,-1.39980000000819,-1.41439999971849,-1.45109999985185
"TFRC",-0.365000000001932,-0.148199999947679,-0.167899999577376,-0.0590000000584755,-0.191400000707037,-0.372499999961856,-0.0279999999831594,-0.168900000444432,0.184400000446662,0.00520000017966073,0.118299999401466,0.721999999807436,0.509899999614863,0.102199999764449,0.176299999583342,0.114400000652175,0.0789999995194265,0.265699999467969,0.0265999997856252,0.121700000605537,-0.162200000018989,-0.245299999675728,0.639099999846036,0.497100000014091,0.2815000005368,0.311599999475433,0.580800000061142,0.526799999594744,0.691399999655181,0.132300000273645
"TF",-0.513700000689379,0.214200000141096,-0.394800000269119,-0.129900000622041,0.281000000112781,0.119200000251828,-0.0305000002827443,0.479099999676967,0.154600000002212,-0.0457999992970071,0.0531000006560171,0.337899999462588,-0.400200000134622,-0.589599999024431,-0.279300000145417,-0.474099999539426,-0.64589999928944,-1.3004999998268,-0.856800000310178,-0.28030000023693,-0.552800000413704,-0.693199999529258,-0.549700000397555,-0.510900000675987,-0.338000000338181,-0.578000000460704,-0.322299999268989,-0.48160000028602,-0.118700000682594,-0.545800000318611
"LTF",-0.874499999133999,-0.406200000146434,-0.211999999288815,0.241299999646214,-0.497899999407009,0.0864000003362435,0.46020000005808,0.599799999865378,0.0186000005186112,0.120600000205444,0.0580000004377725,-0.529699999454722,-0.60729999994574,-0.496600000452867,-0.35209999989845,-0.49380000088604,-0.185200000195647,0.527999999539531,0.439300000442837,0.436999999944096,0.0646000004611334,0.565899999877246,0.682800000184051,0.265900000036233,0.425200000267833,-0.0658999997655266,0.103799999583062,0.119800000628176,0.661199999772758,0.21819999950349
"HPX",0.0431000001996787,0.264100000335251,-0.134400000468058,0.143700000283598,0.213899999783275,0.178800000310788,0.122000000436419,0.330799999956167,0.231200000313808,0.0570999998047676,0.217600000125683,0.128899999987316,0.297800000409728,0.298399999592031,0.0333999999934959,0.304199999444867,-0.00129999931576805,-0.109600000419153,-0.0734000001456175,-0.145900000459134,-0.0744999998156563,-0.222600000171053,0.408500000243111,0.0357000003868306,-0.0492000004396753,0.0591000004668244,0.0148000001691302,0.13659999968199,-0.0427999994145777,0.0570000006629129
"ANG",0.127199999429475,-0.224100000258929,0.103000000510282,0.0194000006065458,0.241299999646214,0.481100000234404,0.211999999757565,0.21289999965179,-0.00470000014038969,-0.173700000411408,-0.179099999787047,0.229000000400656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F11",-0.134599999824152,-0.114699999450521,-0.22830000075613,0.16230000017829,0.356500000343035,0.383399999975466,0.315799999848849,0.268300000483486,0.21600000009226,0.108900000377079,0.0503999999693715,-0.0787999995596858,0.549700000457458,0.748099999633875,0.0945999993433773,0.155799999368475,0.11069999950761,0.381099999572092,0.601099999683315,0.597700000068125,0.466400000171782,0.184500000302632,-0.0248999997636662,-0.0930000007033813,-0.353799999187337,-0.129000000788664,0.0330000003744693,-0.15209999931947,0.10589999988157,-0.143499999330521
"KLKB1",-0.08639999978396,0.0337000005846614,-0.162700000456036,0.117100000406838,0.127399999857813,0.206700000542064,0.044600000507851,0.516100000198609,0.275799999431187,0.0126999996128239,0.203999999562443,0.315299999829134,0.151800000058699,0.00859999962473884,0.0239999995857452,0.186799999884729,0.113499999956759,-0.614200000352343,-0.353200000492159,-0.532699999501297,-0.220699999892206,-0.434900000127644,0.522599999641736,0.276000000058914,0.0802000006363205,0.422300000468895,0.248300000193152,0.353300000060978,0.498400000270662,0.407100000376233
"SLPI",0.418099999786405,0.656600000158336,NA,NA,0.421800000155092,1.01379999993427,0.563800000069646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C4BPA",-0.217800000103556,0.100100000287487,-0.107400000709982,0.274999999738534,-0.0147000001891557,0.105499999989765,0.381700000327594,0.600699999789772,0.124100000408161,-0.0294999994453535,-0.297700000298435,-0.013299999832185,0.301499999485533,0.358400000355029,0.499499999770955,0.527899999969124,0.00919999982500184,-0.016800000700974,-0.136399999552967,-0.576699999908453,-0.320999999380586,-0.47279999996306,-0.327799999471688,-0.563699999128416,-0.709100000403686,-0.305599999973933,-0.533100000848946,-0.35670000087982,-0.508599999009214,-0.519800000290815
"VTN",-0.127400000509139,0.094699999756321,-0.0110999997678992,-0.375399999106438,0.343599999787512,0.16339999961513,0.513000000285221,-0.0603999995554189,0.198899999899031,-0.00400000050933916,0.36199999947311,0.268699999884906,-1.07950000022017,0.203300000567475,-0.640100000384161,-0.290099999774147,0.0478000002656732,-0.902600000563396,-0.679599999546319,-0.989300000695903,-0.908800001324813,-0.787699999323789,-0.609799999503816,-0.665300000048573,-0.704500001030105,-0.601000000538706,-0.892599999491436,-0.504099999454427,-1.41859999948153,-0.703299999443118
