"","10","101","102","103","104","105","106","11","112","113","114","115","116","118","119","12","120","121","122","124","125","129","13","132","135","136","14","145","146","148","16","17","2","22","25","26","27","28","3","30","31","4","43","45","46","48","49","5","50","51","54","6","62","65","66","68","73","77","78","79","81","85","86","87","88","9","93","94","96","98","99"
"sp|P02533|K1C14_HUMAN;CON__P02533;CON__Q6IFX2;CON__A2A4G1;CON__Q61782;sp|Q7Z3Y9|K1C26_HUMAN;CON__Q7Z3Y9",NA,NA,NA,20.9244819872839,NA,NA,NA,20.2848918604871,NA,NA,NA,NA,NA,19.7410653333251,NA,NA,NA,21.8619652960496,NA,NA,NA,NA,17.8736964275026,NA,NA,NA,NA,20.3805752085424,NA,22.4942628145676,20.4545282313114,19.1196402762788,NA,18.9903976241921,NA,NA,NA,NA,NA,NA,NA,NA,20.340823716009,NA,18.1521461759151,19.8145793367927,NA,NA,NA,19.2009847872519,19.7094069607297,20.5363990064233,20.6999858242203,NA,NA,22.2312235249387,21.088288768976,NA,20.4870902667787,20.7290796580092,NA,NA,NA,20.7725755438718,NA,NA,NA,21.5408507492407,NA,20.1861626123573,NA
"sp|P02538|K2C6A_HUMAN;CON__P02538;sp|P48668|K2C6C_HUMAN;CON__P48668;CON__Q8VED5",NA,21.448138492355,NA,19.6910823687064,NA,21.6563061422003,NA,20.6879941260479,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.975140555484,NA,NA,NA,NA,NA,19.3819906822384,20.7535236340255,NA,NA,22.3017886590379,21.6851731056042,22.1508765112949,21.2109804324349,19.416768669459,24.3995001153505,18.2906848737393,NA,NA,NA,23.5995741987471,NA,NA,NA,19.0800992483745,24.5656971268492,NA,NA,21.1969454518521,NA,NA,19.778330641812,18.7167926730717,18.6087745976232,NA,23.9261482935399,19.5118491492988,NA,22.6205769248085,21.8493821921175,21.0933917722695,20.8564285682812,20.1605411390843,NA,NA,NA,19.7000027631257,20.1925577081102,NA,20.6288975931179,21.6944701172602,NA,22.0571535514577,20.5144135641011
"CON__P02672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3665036497448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3169305763954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0573519009515,NA,NA,NA
"CON__P02676",20.5040702339662,21.1358345146137,21.3950864034529,NA,NA,NA,NA,20.6280075899799,NA,NA,22.3927303841004,NA,NA,NA,NA,20.5314576142834,NA,NA,NA,23.4128675108717,21.0183523354662,NA,NA,NA,NA,NA,21.1897859588602,NA,21.6667874455133,NA,NA,NA,21.0017517832012,NA,NA,22.402287630675,20.0786147127415,20.4209059782136,20.3705001112587,NA,21.1019423394188,19.9565973638157,NA,NA,17.5376885832736,20.5068809000116,20.9046287421283,20.2158457873793,NA,NA,21.3420724971472,21.1005314533311,NA,NA,21.0671034390854,21.3102466477873,NA,24.4700446535185,NA,NA,22.5934549542154,20.6469348317034,20.5824250169186,NA,NA,NA,NA,20.4254208170191,NA,NA,NA
"CON__P02768-1;sp|P02768|ALBU_HUMAN;sp|Q92985|IRF7_HUMAN",30.5238387168918,32.7779600230101,32.2193386555211,32.1237997288433,32.4317631319934,31.8509533479212,31.7438662281366,31.9685320129184,32.2257010625211,31.6892085908292,32.4681314918054,33.7392253630566,32.4119801268657,34.6847853185031,33.2028710943136,31.094463368699,32.741316604649,33.4743586308791,33.5445522196696,30.6097285268669,33.6418369048334,34.6745621337302,31.0967896375451,34.1136524988349,32.630490231664,32.3487618075725,31.2434871372697,31.9060907119079,30.8006996889685,32.5316905499499,31.1839974750027,31.3398983100916,31.3849935490412,31.0487571047209,31.3491574097068,32.5926117741469,33.5307840643419,32.5122511194347,31.5487605095755,36.2200561891309,32.1135593586405,32.3584884691449,31.00142108045,31.0523896286619,31.7222835992788,31.9415720906194,31.6168867928246,30.2909887096106,32.2434871372697,31.8687952433037,30.5105072824176,31.2342646057992,31.2536093703591,32.5305282859008,34.1339220058834,32.1300750007487,32.3580167946504,33.4915430738479,31.3626482433821,32.5243058957569,33.1015874931675,33.3865104029453,31.8259695275379,32.9898647687548,32.4360648258255,32.7655259726919,33.3140575057692,33.8646137024985,31.435791689237,33.3789101346948,33.5173526838076
"CON__P02769",28.3704435719581,23.3711917068813,20.317938088411,31.2618692582023,26.229273570216,32.7797220098174,26.3291319746459,24.1794960827678,30.5690991208495,25.3115360248947,29.0097994504171,27.8897732560367,26.5331610986836,29.9770552256836,31.5961491836667,34.1979891202556,27.9625115291148,25.8524096847014,28.5714157152358,28.2069947274084,29.748600174987,27.6725635689342,31.4109951882869,20.6500945957864,30.1068686050789,31.0024274480874,29.5383438936302,29.7295866723545,31.0651603494844,34.0901782575387,34.4031802834173,32.1425138165453,32.0608515862691,28.580896610309,27.0406156470249,31.6656007088891,28.3203608259117,33.1453107396373,31.4423821776232,35.2657370850177,31.2592334810247,29.4127625473722,35.5338614742853,35.6348773841939,30.8597908249093,33.1744747008842,29.9311458428356,34.168106032055,29.4329081873856,25.7118786683676,27.7244889768144,36.168703823555,26.7202542799377,29.0454930138449,22.4469025631391,29.7488240717901,23.5662779921149,29.0485362638359,32.0829022886158,31.4733428017081,25.8146516958088,24.0057314448312,25.3562555623733,31.3421259195087,29.3223824015125,25.4546286311194,26.3366419390522,33.5132399279023,28.9438578835636,26.4795427176448,25.8178260510545
"sp|P05787|K2C8_HUMAN;CON__P05787;CON__H-INV:HIT000292931;CON__Q9H552;CON__H-INV:HIT000016045;sp|Q9NSB2|KRT84_HUMAN;CON__Q9NSB2;CON__Q6ISB0;CON__REFSEQ:XP_092267;sp|Q6KB66|K2C80_HUMAN;CON__Q6KB66-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9217247359516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3112338871943,21.5582413219302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7769470140815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5310768052431,NA,NA
"sp|Q8NHM4|TRY6_HUMAN;sp|P07478|TRY2_HUMAN;sp|P07477|TRY1_HUMAN;CON__P07477",19.8105371182912,NA,NA,NA,NA,NA,NA,NA,NA,20.7608498673217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0652636018372,NA,NA,NA,NA,NA,NA,21.7735416882514,NA,NA,NA,NA,NA,20.8716225314211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp|P08727|K1C19_HUMAN;CON__P08727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6634469181326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp|P08729|K2C7_HUMAN;CON__Q3KNV1;CON__P08729;CON__Q9DCV7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp|P08779|K1C16_HUMAN;CON__P08779",20.2333903056635,21.3288239149186,21.5268335113618,21.0195744406142,NA,19.473777083647,NA,23.5728833787556,18.6134585595638,NA,NA,NA,17.8979399690941,19.2323131782377,19.8818876670758,NA,NA,21.8531572358089,20.0016830719855,NA,NA,19.1888447638453,NA,NA,17.6760397033482,NA,NA,21.2315751159333,19.4148710104667,23.1103788028074,22.8390553556787,20.0582771715211,23.1220728134061,19.8557140730592,23.023623744985,NA,NA,24.8411976847396,NA,NA,NA,20.2338583712174,24.5404369376341,NA,19.9898157861788,23.0797705684322,NA,NA,NA,19.943064208162,22.1101557442357,21.4089350493914,23.5617410286053,NA,NA,22.6849163754601,23.0854225347535,NA,19.6379974499966,21.3637797184954,NA,NA,19.7499937832713,NA,23.248452851938,NA,NA,22.7909815989101,NA,22.3453521825506,21.7575576655208
"sp|P13645|K1C10_HUMAN;CON__P13645;sp|Q7Z3Y7|K1C28_HUMAN;CON__Q7Z3Y7;CON__Q148H6;sp|Q7Z3Z0|K1C25_HUMAN;CON__Q7Z3Z0;sp|Q7Z3Y8|K1C27_HUMAN;CON__Q7Z3Y8",22.8159711223079,20.9371122804222,22.6380549175837,26.6761333476956,19.0215818764055,21.3843221278101,18.7260717745681,25.777485093153,21.2172075187183,19.1622880562321,22.7343614918009,23.0266490612256,17.0957884688507,23.3602469792724,19.4631970604677,23.5293380873521,20.2028747131215,26.1402418889536,18.0578013922029,19.3924054752089,18.7158882775486,18.6116228175692,22.6136474004671,17.2223232335139,20.1585702439132,16.6917980335222,21.1114617398577,27.993668689011,25.0937786056385,27.823413016318,28.1866443624303,25.9175243239317,25.0840765176891,25.9108165430875,20.1481786380666,20.8769515361485,17.3716915772639,23.6355551731876,21.2999458154442,21.8160101980257,17.3950654779977,20.9896772187253,30.5561812783299,23.3776924357987,24.0354018756276,26.6544443921337,18.6832893560992,23.0989264970627,21.2720168993961,26.8654952287004,24.8623532075884,26.0252977485958,25.2713117019513,22.1415833070334,20.7103658806992,24.7948132495781,28.286919665749,22.1043760792996,26.9746505512198,26.7207761446715,23.29445921199,22.8344332426915,24.3241607649903,28.8121010510979,26.6116115619467,22.7808072620276,24.4468268595958,27.9373053861373,22.7212143652108,26.8319523859911,24.0177578824287
"CON__P13646-1",18.8157835441282,NA,NA,18.1056425608023,NA,15.8657091097598,18.0578542643206,NA,NA,NA,17.3210472748827,NA,NA,NA,NA,16.6996808899096,NA,20.5540304367069,NA,NA,NA,17.7017802423239,17.9756688735939,NA,NA,NA,17.7730103889116,NA,NA,20.9656433895947,20.9678257183719,19.9118864016349,27.1649965130726,19.7409500843388,NA,NA,NA,NA,17.2340689511831,24.1841961600967,NA,17.3619609028965,22.4127124851674,NA,NA,NA,NA,NA,17.5957965262212,NA,NA,NA,21.063882182501,NA,NA,NA,19.9030845336239,NA,18.7624079936986,20.1530126222786,NA,NA,16.5900168060446,20.6789989376606,NA,17.5046328054063,15.4150485061265,NA,NA,NA,16.99810557172
"sp|P13647|K2C5_HUMAN;CON__P13647",NA,NA,NA,NA,NA,NA,NA,19.6625779817449,19.1693035898597,21.9096543449473,NA,NA,NA,NA,NA,NA,NA,21.4980915023414,NA,NA,NA,NA,17.5269576498932,NA,NA,NA,NA,NA,21.6627518108964,22.9834452650138,22.3312865528552,18.8409807145846,20.227526637045,18.4456453696789,NA,NA,20.7315676358175,22.5198214686116,NA,NA,NA,NA,24.0470180423419,NA,NA,21.7595907761179,NA,NA,NA,19.5077327099958,NA,NA,21.2270565123839,NA,NA,22.9926362037563,20.6619694147235,21.2088392289798,19.8237652797897,20.5826087763178,NA,NA,20.5188375374285,21.8091165208797,21.8898173443184,NA,NA,21.3647951176141,NA,21.3435370796843,19.1352834278463
"CON__P15497",23.6400869138743,NA,19.3970520422925,23.4213683722407,NA,NA,19.3752176523829,NA,20.4611396768981,NA,18.8143759298487,20.3468945787611,NA,NA,22.3507029101859,20.0240466565246,22.9927053471905,NA,19.3620679555468,NA,22.4287721453697,NA,20.9985188132488,NA,NA,NA,19.2390670416712,19.7877654897113,NA,NA,18.6014298603639,21.2466130397625,NA,17.6945891395798,NA,18.9779897805729,NA,NA,19.5063192046922,NA,NA,20.0516550399967,22.7227575108275,21.935710366582,20.8075058657905,21.0838818088635,18.9132458971206,NA,21.2870923383025,NA,18.9999779860527,22.0800797249253,19.7997337843457,20.2785538160664,19.4203303474896,19.0054710441695,20.3560607402134,18.1459420937606,20.0119533567388,NA,NA,19.7558231919506,20.2882758222596,21.2224057867834,19.0568758163445,22.2515332635406,21.0576163245301,17.5136813391712,NA,23.5474556432402,20.010588202359
"CON__P17690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5990349742815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1877580060608,NA
"sp|P19013|K2C4_HUMAN;CON__P19013",NA,NA,19.9230169466226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0707105884699,NA,NA,NA,NA,NA,NA,NA,17.9529345822992,NA,26.1063944078827,NA,NA,NA,NA,NA,NA,21.1349576866913,NA,NA,NA,NA,NA,NA,18.5912739675305,NA,NA,NA,NA,NA,NA,17.5745935273376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5472108585528,NA,NA,NA
"CON__P34955;sp|Q8NI35|INADL_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6726946618963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7651873400497,NA,20.8892603407051,NA,NA,NA,NA,NA,22.8352624609166,NA,NA,NA,NA,NA,NA,20.1475577234709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CON__P35908;sp|Q7Z794|K2C1B_HUMAN;CON__Q7Z794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7047209663382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp|P35908|K22E_HUMAN;CON__P35908v2",21.9435292878415,20.743039599854,17.6527749647506,25.734976448029,21.4960930731597,19.20683790117,19.8980433356957,24.543331129389,20.4717942699197,19.9474942593144,22.6724098027495,23.2947396464434,17.5294000502919,21.2392302385119,17.6782425018155,23.3486784535542,20.9058041735332,24.36572972181,16.3793275956598,16.317094586567,17.5439682527522,17.1261599720979,22.9711105805615,NA,NA,NA,21.749232753774,26.4614831943076,22.5792054328087,27.3398558460364,28.0929020375313,25.4904484227996,24.8931455972841,23.7207761446715,20.7237575883034,17.8394129519023,18.9127197927644,24.5339779385122,20.9533325436158,21.538437146779,19.4393682827273,19.3923425811643,29.6699479879016,20.4453624764112,23.1273098625706,25.3540370653681,19.6200085672689,21.0155647808547,NA,25.7192622165709,22.6175759747125,23.6707686095551,24.0328824704105,21.6957448456801,20.2644196913963,24.1369610823139,26.7593875939415,23.2616966780437,25.2245343240418,26.5392539643064,23.7680986906536,22.6283636571233,24.1580000300316,27.6647195081414,27.4486867544774,22.5910821750448,21.6976124123369,26.5279223434879,21.4726372987551,24.7972894697474,23.9680719030632
"CON__P41361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1553617855672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3139591521976,21.5997330896161,NA,NA,NA,NA,NA,20.0750926018458,NA,24.3878490508349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CON__Q04695;sp|Q04695|K1C17_HUMAN;CON__Q9QWL7",NA,NA,NA,21.038787737672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5495816393295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.95722109709,NA,NA,NA,NA,NA,NA,NA,NA,20.2466710224018,NA,NA,NA,NA,NA,NA,18.4988803632236,NA,NA,21.3226213623388,NA,NA,NA,NA,NA,18.0807238592906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CON__Q1RMK2",21.0741780566228,20.8195616653007,18.9257572466594,21.7558068959279,21.3482462015632,NA,21.4003603908717,21.9861045153497,21.8656698471224,NA,21.9510569989155,18.7681067695616,23.4722158459147,22.9784611953394,NA,19.4676015701852,20.6419176754111,19.372924559176,22.05764937407,22.797348846837,22.3780100875952,19.9162818603674,22.2199566643791,NA,20.6142317514131,NA,23.5067598634713,22.7464265708792,22.6012303438223,21.2914832505881,22.5023957712879,24.454063791292,NA,22.340769396649,22.6860285429497,NA,21.9128001822363,19.3057233400476,20.2571852441458,23.2251156271833,22.1018782381574,21.176516500372,22.2020078076701,21.7779615901765,24.7672905712985,19.811321379243,22.5523660904329,21.1728596312579,20.9573061307378,23.8418215321235,27.9082758811711,23.2672804796446,25.2729495099228,20.1188295741659,21.2914270413254,24.3685965120395,23.3558188554082,22.9728641269479,25.4266560861411,23.7909418393632,21.4362906459004,20.3068582778596,21.2391136712238,21.5479262663209,NA,22.5125823044921,22.6904047159257,24.0849685970592,23.3850861485397,24.3726536060852,NA
"CON__Q1RMN8",20.4302279298231,21.9618693303708,20.6958297875413,21.4093494978404,NA,20.869515528066,21.4641348925917,19.7221070885128,22.3481381183266,21.5991882480521,20.5982342799188,19.5447984505439,20.7338031532727,19.9533325436158,NA,20.6376791265206,20.7076725573973,20.4048879252416,21.8686492594308,21.070055413599,20.6433277623074,NA,21.0604558213505,21.0450023719282,22.0240804840927,22.0921015780851,21.7167424437468,22.0792334549104,21.2504349041112,20.5173964274886,21.2273503582494,21.8577578036876,21.9949334480826,NA,22.6715462495911,21.7034963930494,20.6388282969825,20.0780934608016,20.9936211849873,18.7029978207316,20.7527889603249,20.6892745868055,21.7803667505684,22.0379168888293,21.5503710346217,20.6510587005245,21.702651253726,21.152517573791,21.6942575529774,19.9693021967707,24.9910103783571,20.9106427304696,22.2542755092644,21.1626937272032,21.1138794873499,22.8769515361485,21.626136794333,22.4291042957202,22.9851317635815,22.2148088257388,NA,20.3155078205393,20.575517088627,20.3291525096224,20.5883852489735,20.830976250049,21.6382096266336,21.8636297406676,22.4540010176581,22.1025191226425,18.6499718453164
"CON__Q28107",18.9850692070962,NA,NA,NA,NA,NA,NA,20.2946835639135,NA,NA,19.5475686067816,NA,NA,NA,NA,NA,20.9492767288892,NA,NA,19.1584223181779,18.7916334991882,NA,17.3050107660795,NA,NA,NA,NA,17.6805792957802,NA,18.8920506245641,NA,20.6280966150048,NA,20.1333278767824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.026277576411,NA,18.5405670055008,NA,NA,19.5295525631141,20.1618945693529,NA,21.1245832905123,NA,NA,NA,18.829103313394,NA,NA,18.5385602909078,NA,19.7232242999226,20.0507255111978,NA,NA,NA,19.5683903688806,19.4861083071432,NA,NA,NA
"CON__Q29RQ1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8927103015629,18.6313333922583,NA,18.5498824122785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CON__Q2KIS7",NA,NA,19.8279411804181,NA,20.3384317273007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.875317399609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6384217720705,NA,NA,20.0116804291858,NA,20.6433277623074,NA,NA,19.9127490258179,NA,NA,NA,NA,NA,NA,NA,18.2642593193979,NA,NA,19.6421469083357,NA,19.6908778278213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
