"","CTRL.1","CTRL.2","CTRL.3","CTRL.4","CTRL.5","CTRL.11","CTRL.12","CTRL.13","CTRL.14","CTRL.15","CTRL.16","CTRL.17","CTRL.18","CTRL.19","CTRL.21","CTRL.22","CTRL.24","CTRL.25","CTRL.26","CTRL.27","CTRL.28","CTRL.29","CTRL.30","CTRL.31","CTRL.32","SARS.COV2.1","SARS.COV2.2","SARS.COV2.3","SARS.COV2.5","SARS.COV2.6","SARS.COV2.7","SARS.COV2.8","SARS.COV2.10","SARS.COV2.11","SARS.COV2.12","SARS.COV2.13","SARS.COV2.14","SARS.COV2.15","SARS.COV2.16","SARS.COV2.17","SARS.COV2.18","SARS.COV2.19","SARS.COV2.20","SARS.COV2.21","SARS.COV2.22","SARS.COV2.23","SARS.COV2.24","SARS.COV2.25","SARS.COV2.26","SARS.COV2.27","SARS.COV2.28","SARS.COV2.29","SARS.COV2.30","SARS.COV2.31","SARS.COV2.32","SARS.COV2.33","SARS.COV2.34"
"A0A5C2FW50",-0.933459719580681,-1.03020420072021,-0.924075271363642,-0.896432616048825,-0.942735690313412,-1.04557988037877,0.676389083886165,-0.914717369605497,-1.37719617323792,-1.03164806775277,-1.02944925829561,-0.947935276284276,-0.959889487721783,-1.05342908894507,-1.0132196186541,-1.02960356875453,-1.00499665134645,-1.03726992208532,-1.35798849023811,-0.894442108294676,-1.03905826975505,-0.665255858742311,-1.27855013698137,-0.316195810744218,-0.932740123546105,0.450753184879465,0.654602746068813,0.622185798121138,-0.136028165869359,0.734488777488358,0.68309274308504,0.891118311589867,0.625453414213026,1.50690696697275,1.10733091435025,0.725562530685095,0.623374008821323,0.481597346803593,-0.971081991787641,0.616907086102906,0.526687863891882,3.43890883736495,0.450617959271174,0.907347492901633,0.604303971410862,0.917076311756707,0.905708414063609,0.883134372411409,0.812480880397854,1.78701682295934,0.0404118281808508,0.658369978250335,-0.21546970910113,0.595827694419137,0.758581522254065,0.589696984069274,0.702718679477958
"A0A5C2FX14",-0.237654498947319,0.590402490508319,1.37096892164679,3.35820426397048,-0.430731263503288,0.700993563569237,-0.486904565715012,-0.992145411832221,-0.372925773807895,-0.43093560879868,-0.240339973062514,3.40193388896774,-1.58696779870042,-1.54978140733483,0.908450261054705,-0.357278696202341,-0.303728230586582,-0.25283169681256,-0.583311468210268,-0.855166866717994,-0.284421051225771,-1.64769583023295,-0.76627090550591,-0.512744321567486,-0.464958599810434,1.7747329991248,-0.164875620248856,-0.598560941511628,-0.198339093528888,0.0130070487953781,0.143441770201386,-0.234209667844077,0.98057510248772,-0.0402080208888384,-0.0534906081381748,-1.3081173825014,-0.145316031175956,-0.524394828619797,0.113436360044074,-0.376119035611096,1.63017740627333,0.0199545206220937,0.1434954314047,-0.975715392057956,-0.0954481438674578,0.140908035163607,-0.157005411755759,0.0551072936428379,0.409567579107558,-0.153875860338232,-0.695440101934483,2.46651855185843,0.0455009369076352,-0.498333150343355,-0.0546173145966927,0.378889606857528,-0.015405458671227
"A0A5C2FXX3",0.988231872243963,0.150251082023223,-0.217305356107432,-1.34003508987148,0.365422208302112,2.39692135415159,0.265237618951135,-0.153877743439186,-0.499337008363749,-0.0904694788789651,-0.255175579930191,-1.81965873639947,-1.4977248360239,0.0257534451476133,-0.597401260054037,2.36847765754655,1.16946297738134,0.276150338840042,-0.450765689958094,0.68296593697496,-0.143122818120181,0.0102338117502943,-0.252705944425938,-0.0354204139061564,0.141300002313394,1.51320675305672,0.342531848658539,-0.0391945418493275,-0.76853351271768,0.0539455733525114,1.41175761436095,-0.189966350479101,0.518646153147323,-0.305300379427163,-0.0340775692175504,-0.901483994023548,1.15915963690367,-0.209092385220903,-2.07503729495488,-0.0872251021335496,-0.519765213771505,-0.283419260094029,-0.147007789224444,-0.347457456055785,-0.629127642658378,-0.0302844371327178,0.032170352663974,-1.66131975373328,0.468510561705652,0.212382070483148,-0.199242048445813,0.885150957113064,-1.26515795480609,-0.162092649136518,3.57702527952364,-1.36200533948892,-0.445104476545439
"A0A5C2FYC5",-0.0854865289495664,0.188777534906533,-0.0262255215664626,-0.079012410295007,0.0177531932076335,3.91819146448845,3.93461038284614,-0.0173089817239453,0.706244648132926,0.152392539470965,-0.580881591617468,0.201709287629187,-0.0560396527416632,0.0880242829142363,-1.26592884892819,-0.00606892590731115,0.160030307786439,-0.0899135862521917,-0.623198606028125,-0.0833681244693272,0.0880686021303047,-0.130459993933098,0.0386437583231352,0.200257563063829,-0.151764835623189,-0.287102209539595,-0.438351533220126,-0.565471205664458,2.90982849974246,-0.445768245933504,-0.583876381571545,-0.389439333028088,-0.491986972792904,-0.537033132100353,-0.398405056390876,-0.261120339358689,-0.399944608671004,-0.435030564645351,-0.5238984297968,-0.33892353388392,-0.276340747208674,-0.438102102510181,-0.314290156923628,-0.281021829286325,-0.5127626862814,-0.219388122408834,-0.220275587686689,2.85978021427999,-0.235525451601013,-0.472171148667059,-0.279884663059403,-0.5726168685381,-0.569125108837989,-0.524756979488562,-0.27156562191644,-0.424350444290263,-0.560125605584905
"A0A5C2FZE7",-0.997618119070714,-0.960918813899167,-1.14213505042286,-0.897681120982311,-0.427763026696736,-0.887497655843434,-1.04409422045615,-1.04506296200223,-1.0589104979533,-1.02527052583995,-1.04829214549457,-0.876758868895635,0.770805599114825,-0.861039872795408,-1.0343247151194,-0.980941722788851,-1.01139126107169,-1.04019171095819,0.679019666654063,-0.856074920478481,-1.06872293845543,-1.08671547307753,-1.10546193840253,-1.08467888806275,-1.10748623693916,3.47158331071346,0.532867553578632,0.397131673645624,0.414331527902979,0.551246099640483,0.756149045833566,0.512658052240631,0.625826777194157,0.757753848902095,-1.07519953263297,0.719637008191555,0.456560828369897,0.812240058957107,0.817929778468368,0.57215025955055,0.364247117413856,0.855316991399813,0.597996013967444,0.350992977852336,0.495462653519308,2.75341746556528,0.553521393373517,0.772800734142895,0.651914075670414,0.385632070166514,0.368785148369292,0.767525379482493,0.81233916087973,-0.760087957605699,0.59900526038653,0.776182485990231,0.531290158807505
"A0A5C2G101",-1.31991038390632,4.30147962779623,-0.418175866507719,-0.440050389662594,0.706233605979102,-0.44201452196893,-0.164677122867579,-0.149994066736275,-0.0497059797149361,-0.257462574621145,-0.363465694746479,-0.179400612112998,-0.318738542227728,-0.109111603166483,-0.0720085936759668,-1.08615175351558,-0.285324116518785,-0.47138188474022,-0.119513542818111,-0.173203091075093,1.63965476292159,-0.402478230997464,-0.266735096513006,-0.119239264580087,-0.263983977408206,0.0677142846953215,-1.14060577941472,0.0950062198873991,-0.289355339679773,0.0821276477871083,0.00392437779766972,-0.031881645769424,-0.0340079273684526,3.44643972991254,-0.203145687841023,2.13401106633342,-0.210398012953883,-0.0790078991984304,-0.0617302459659405,-1.0491371133054,-0.0125479478423238,-1.08597272235566,-0.324260163321931,-0.17119539938293,2.04891353355098,0.0989694987432239,0.0772060624431113,-0.136744927229292,0.00873154159708059,-1.16563804541481,-1.7138904394346,0.628208741895248,-0.00843356585384922,-0.306901018606867,-0.0540075211697829,0.533879745589397,-0.320912134738634
"A0A5C2G2V1",-0.0121857961224924,-0.0972677906518053,-0.0239532842886006,-0.0283523084665331,0.0240495972771664,0.0701436641873292,-0.62001382516131,0.00530813601042884,-0.0448600891422334,0.0616557461268688,0.132018730308965,-0.00335100336861326,-0.0392367946556193,-0.509001649880771,0.10494625334937,0.0662040207462198,0.0506102285605059,-0.0591736610441451,-0.262609096411477,-0.0876164010030887,0.0471291324781202,0.0579518729262135,0.104293566774334,0.20485014254034,5.78280624677633,-0.259314108810993,-0.368387240539416,-0.304061891282573,-0.414522900592898,0.298605709042142,0.113905711890738,4.15738844298006,-0.423201359191514,-0.342288868935425,-0.287348001050588,-0.441598332256663,-0.409700633982994,-0.574928069989644,-0.432667473736429,0.347779183790831,-0.402175911601201,-0.327500233636094,-0.420207334727342,-0.41284004504467,-0.394738580277365,-0.289845976141569,-0.565152772169892,-0.413481746181124,-0.346383255537243,-0.282805484316287,-0.290569802901626,0.382166296089553,-0.349317163135799,-0.264787092193153,-0.527489915728615,-0.281488102945421,-0.397388684752289
"A0A5C2G5A4",-0.484495743916821,-0.340594484457582,-0.319119350690668,-0.354396215406837,-0.26213800168972,-0.327688598062311,-0.317282668091873,-0.291743271403864,-0.0535478204049212,-0.3274844725234,-0.251353697034974,-0.274240803471346,-0.338735618189353,-0.300866752710252,-0.367644875274985,-0.0456596474650333,-0.325728026825746,-0.291668938221202,-0.292941815705293,-0.320867119711164,-0.328673624545432,-0.618658372494261,-0.273479223787611,0.646594369731847,-0.344186986602072,-0.0587998935938482,-0.0297876792359606,-0.401020116489095,-0.0310807724833271,0.466181116090499,-0.000352096702935677,-0.0830405616668522,-0.0346024300060735,-0.746469315591,-0.0918901462159472,-0.140212797565274,-0.567625019860471,0.492320724157163,-0.00865979145592186,-0.100035220359933,-0.0148765859144149,-0.0315438565827749,-0.0742963495475718,-0.0163136941125466,-0.098900275207568,-0.0422485504883401,1.8621704517206,-0.0558885553313938,-0.0499989699970614,-0.421328460803973,0.00860652773745287,6.78651758331884,1.108518209598,-0.0508072427269455,-0.000540568442849944,-0.0810074462532251,-0.686386457032364
"A0A5C2G7Q8",-0.527979739622637,1.10775749911808,-0.640817530122941,-0.498008689500257,-0.585755287078492,-0.925347206430057,0.169046104460669,-0.975620204369314,-0.540050502313369,-0.497072217895834,-0.867357005078966,-0.645299089982809,-0.583348128386522,-0.579303134082026,-0.533109659813609,-0.613391316293367,-0.475878664657556,-0.605145835569692,-0.897527093905434,2.7067880420443,-0.664103079110695,-0.465193475265993,-0.436676837243201,0.910702144239298,2.60094871629841,0.166511604984538,0.0395614205337903,0.0557064285208892,-0.111662028727976,-0.140259821758291,-0.0717051738317087,-0.118382719025756,0.149574400961946,-0.218348973441316,-0.577681353525189,-0.221901319461662,-0.00429637303031261,-7.47731132400878e-05,-0.151080049563455,0.137053876779659,3.09981382591538,-0.0879907185391515,-0.0931514292478829,-0.154100599355644,0.90407844407246,-0.0943949263008202,-1.22657546024713,-0.0560968005827014,3.51865152075637,-0.951070264763,0.150650089693095,-1.10507607716886,2.0743362917381,0.0642932441271536,-0.143017332555908,0.128398662237514,0.0999785744811244
"A0A5C2G8A6",-0.298957927807139,-1.39850512378855,-0.18079351581843,-0.255487031534584,0.19169923889736,-0.423955857079208,-0.398004131564877,-0.487781449742969,-0.501998078821851,2.91223127399378,-0.18338031113273,0.965642727966997,-0.301492987215153,-0.359353827852647,-0.256671584804279,-0.320353311851713,-0.245390371454362,-0.383100011885156,-0.153482727842817,-0.424753385973032,-0.148626517100856,-0.647375179548485,2.76239115541296,-0.602246744432228,-0.165691008836527,-0.443134158555173,1.41491415440652,1.55689479288548,-0.71794355267535,-0.103036040544615,-0.142696985287716,-0.0546209824894137,-0.324053822040947,-0.295961025943395,1.88294760726066,0.215061582302077,-0.315863431123108,-0.155823976586513,-0.678370757957191,-0.162773501690507,-0.518385228153686,-1.5974093870642,-0.338610913180042,-0.424959732645411,-0.606114202411362,4.2424426101828,-0.23446215617272,-0.276293621168773,1.56650175271428,-0.386404941375556,-0.136573045857493,-0.284621510206779,-0.201432162741444,-0.231465453293231,-0.304411290298193,-0.39165593687933,-0.24624799359318
"A0A5C2GA64",-0.237344034046722,0.635474893190613,-0.255407339871288,0.556900137952262,-0.225923101540754,0.13605715810639,-1.07501061031392,-0.287763714502331,-0.233257037926112,-0.302582376342392,-0.285136514761162,-0.235062807195621,-1.04256034333513,-0.41008936965489,-0.583207212947054,-0.308821242193702,-0.411089654843319,-0.240839482862301,-0.290404564353839,-0.209092387922616,-0.440462396010904,-0.363931712902919,-0.0699677843619584,-1.13996217272137,-0.311310665120243,-0.495735264761808,-1.48557174022588,-0.094116105261499,0.0351646000361895,0.139455015011607,1.50431972475266,-0.121486617627605,-0.252269217775871,-0.212050889874517,-0.527420997990534,-0.120824140777266,-0.250180368180751,4.80651550857948,3.50520290600839,-0.128104880003643,-0.260399453121333,1.1955803809829,-0.210644418225183,-0.108938721806424,-0.247361939323722,-0.229874999840353,-0.0881087810014399,2.32713561882751,-0.170838272627593,-0.498948908963022,-0.542469542997225,-0.397817155034091,0.0194507716144164,-0.361108946627652,1.08524883539939,0.0188593518805104,-0.20186701456434
"A0A5C2GAL0",-1.24389126793626,-2.22630916152216,0.663543308350539,0.119364477551532,0.0763663075833128,1.61968487545456,-0.494398566736733,-0.1924340423085,2.25559987961562,-1.0264373046451,0.418773596687541,-0.203453688263314,-0.794212331663855,2.32814941800778,0.214614453049932,-1.04600077799393,0.355941789977963,-0.0414592113855706,-0.512648619297937,0.17304428958507,0.684355238618873,0.293469801593303,0.924453784472836,1.15156147445473,0.0391101285123425,-0.485191916112604,3.55942567172423,-0.0782692732662188,-0.332555352592516,-0.435475858910863,-0.519699955758614,-0.302023293450902,-0.638920879437257,-0.143401424176941,-1.22023051623333,-0.218508525332953,-0.982714224207494,1.68794703826966,0.603075850833946,-0.548901334339521,1.08300038195864,-0.665183781651176,-0.270733722046301,-0.559937520910205,-1.03599106848341,-0.372592272882044,-0.495723973477889,-0.42648807179816,-0.100897794651297,-1.01037612691723,-0.201347516509328,-0.475316209562527,-0.235842611325527,-0.174845134943915,2.0334236903534,-0.48827350476472,-0.0842186211595073
"A0A5C2GDT8",-0.982178044715315,-0.798312767164483,-0.58485970069073,-1.76153395136164,-0.125937782524295,-0.56756097822961,-1.65671089854445,-0.678551742557013,-0.638269323867796,-0.574940541750855,-0.710707169755018,-1.67657926234183,-0.608918754618345,-0.589780363543549,0.332366620496968,0.561258996358008,-0.419233725898601,-0.6783909253598,2.4802542694543,-0.556100892942769,-0.749175101171049,-1.36857884687996,-0.731091464880824,2.47009588777978,-0.619706097501896,0.631895804097078,0.236698701857091,0.128053808317511,-0.238552171010043,-0.0265599084362457,0.454301252631188,0.284631955781003,0.185181113035855,0.437247762088239,0.111399785403228,-0.0167134320018728,-0.0527427795128256,2.44920968275378,-0.179762611667832,0.187686084111313,2.71926525191796,0.299037971753455,0.0125469994946923,0.497662948649969,0.343655014825929,0.0214883784294452,0.108650154712792,0.147000191671079,0.177203492677997,0.0956923519700512,0.487438752108262,2.9146335374951,-1.27365549469408,0.276019365030589,0.155725812302097,-0.39326461006458,0.052067396482522
"A0A5C2GE41",-0.708509868555178,-0.721890842270415,0.618231751092833,0.578932308184165,-0.6948495418404,3.31793410149582,1.24770740981314,-0.807574071208179,-0.890910420284334,-0.44435625943751,-0.67398757171565,-0.683302193664711,-0.484895309429879,-0.633974362663595,-0.610306450739314,-0.496758721575012,-0.46611432685616,-0.593952937346848,-0.563072368721625,-0.672391868223897,-0.627152240756756,-0.702507799790299,-0.785284568796658,-0.690649282441152,-0.416476025938157,-0.596746642156411,-0.685602747778587,0.279692801431897,0.0156599888866208,-0.0892678297304851,0.235619883551078,0.126360170485504,-0.0409380126682843,0.203487995294614,1.55755796019445,1.06637514730814,-0.813311296547335,0.179598419037781,0.192230663781153,0.155614268329914,0.720947995994541,-0.0322502742338398,0.244792031974089,0.164629783281342,0.00287757879493396,-0.148053280649139,0.0977212436081704,-0.206076891535249,0.0275942007594228,0.135683358327542,-0.782998699070743,-0.186642978139697,5.19397654455314,0.0512965510697547,-0.112426158429694,0.332091417658266,0.316618268286885
"A0A5C2GEM0",-0.124917076344041,-1.46915197916182,-2.05371016099862,-0.0675760457659505,-0.165032977964158,-0.311268799149887,0.0762541009366591,-0.0657666105132592,-0.0102362338679424,2.84762827523366,-0.675273915671776,-1.86703762066102,-0.289932452933146,-0.264414510682865,0.058193871452059,-0.376077901274362,-0.0705270795860496,-0.108964249392337,0.408461721412473,1.38660786943708,0.0769420458433061,-0.257285536869475,-0.203775122461124,0.0621097952275838,-0.285801736793057,-1.36691538367952,0.16323007975419,0.106346968217149,-0.0639373717092249,-0.584612648284359,-0.174210552996456,0.218273289036474,0.0666320123442194,-0.00629167111047539,0.559124397998372,0.0590000283267217,0.241189044640309,-0.000993459451222829,0.361146771874215,0.3175710374995,-1.48408446621434,0.610655675952524,9.63452126732856e-05,-0.240926584780232,-0.0771789401470888,-0.0382274873459291,0.263018956290518,2.20168517763456,-0.233501471706762,0.101469505856426,0.0315142224130073,-1.99106909074116,4.48756066660163,0.283607642276563,0.173235443232618,-0.0440320605795166,-0.188823745867325
"A0A5C2GET1",0.32007715497132,1.57346777787739,0.0354887153358682,-0.659309332834677,0.654690447146201,1.14180326071709,-0.885804251617742,-0.273632123833487,0.108342845391439,0.0763565681667775,0.165889317896067,0.320043349348872,3.6620750463588,0.0653576861530032,-0.950610284998823,-0.59236411111216,0.0932513865887123,0.0930502562380996,1.57609780289205,0.0622503205081931,0.147139252155353,-0.738351071064183,0.286550363393463,0.257384628140979,1.30380124481425,-0.367644118537174,-0.242597252130519,-0.531520149093836,-0.379517753789184,-0.547489898932496,-0.443145962595894,-0.225473000976387,-0.401588501272948,-0.481596189303574,-0.460641420449235,-1.14254354086257,-0.544872583783642,-0.474079679490605,-0.406453235166892,-1.06388938802532,-0.916522293882416,-0.515925012722539,-0.345008371658072,-0.375985066243338,4.02966179234565,-0.789204161353596,-0.377482602905979,-0.0727947552818582,-0.545147483767736,-1.03570663641472,-0.499485259908212,1.25981410264999,1.83768780586957,-0.458027643098079,-0.400572367156334,-0.494870006266755,-0.430425614428145
"A0A5C2GF55",-0.35114032373193,1.10187887581218,-1.2948788147972,0.826170312947363,1.03048417601651,2.57116840396808,1.21386879126012,0.853495633539533,0.944358913662129,0.770919039545412,1.00756741551105,2.49602764831234,-0.802074292148131,0.853212256867075,1.57119299399271,0.706843468242771,0.9283934949046,1.62629927730388,0.926308508688403,0.72751647120491,-0.383421434337565,0.712690875537204,0.594894322285701,0.752867199026232,0.865714565773356,-0.864950752333732,-0.856285369314708,-0.830881095647982,-0.953082333013474,-0.803231198228848,-0.805413514426771,-0.81290720524691,-0.870392761592188,-0.768533921070968,0.277741705742151,-0.24715457906728,-0.7976663062796,-1.03590469238918,-0.938920964226955,-1.04450935183553,-0.240595284782615,-0.835220749552942,-0.817695754215079,-0.851478588919284,0.306295709687697,-0.809107747095981,-0.839642229548733,-0.835095139325789,-0.829162173522345,-0.856548504796276,-0.826319075752325,-0.763195414639686,-0.24145331029998,-0.778993448797375,-0.735858466129345,-0.733984792203856,1.78978952943916
"A0A5C2GG28",-0.699758422840398,-0.362457047323827,0.816127023303898,-0.110982926194651,-0.543151699807109,2.38371929987662,-1.1829571633295,-0.416004028832001,-0.437267295781876,-0.501563023455796,-1.20658715825788,-0.423691783867688,-0.771672115946503,-0.535281153371563,-0.446073978926321,-1.27994616537187,-0.208599078646571,-0.32399934291047,1.69832076639701,1.81058833788342,-1.01263496676623,-0.141604692167624,-0.47397299434073,2.4839381265282,-0.534119013069951,-1.19200113112586,0.506071891403495,-0.248404200418509,-0.301730914465765,0.565422117448395,-1.09959587200066,0.0743008229288057,0.00485729937790384,0.0210123497601809,0.0431681588173155,-0.191760090149969,-0.16229453714242,-0.0172925823430431,3.98786756196835,-0.299436270543481,-0.434719306038658,-0.0253449641564813,0.0515023759062683,-0.120686931556185,0.0854308306545084,-0.417865977212569,-0.0817353461953018,1.91913315983505,-0.31089667946056,0.902334009616104,-0.252999989212445,0.00433014886596824,-1.25984446511042,-0.138079074362191,-0.0858913648849749,-0.5084706645674,1.40325013158398
"A0A5C2GG67",-0.64370274795119,-0.44343732584118,3.25862417227185,-1.41056343019973,1.45425434342837,-0.376204038183391,-0.574405838191195,-0.463540575233234,1.31873816568479,-1.40405433211002,-0.520679432319801,-0.410912971903653,-0.2699153331046,1.04888880354793,-0.525273041501953,-1.36178107331031,1.47759414326769,-0.567698281880674,-1.29756746483998,-0.580476102052765,-0.580117728660579,-0.618446807939281,-0.334085129199214,-0.573688262524038,-0.310755394365132,0.509810438831984,-0.420162238064919,1.56775320381426,-0.0148560817153446,-0.846319118459836,-0.279170283033527,1.22774367268074e-06,0.112384826343897,-0.091236860569726,-0.231079747239057,2.16712053543086,-0.39975188760145,0.084026970131189,-1.45822466391808,-0.196465720597545,-0.475950785890691,0.108868942398481,1.46050524453091,0.0217644333222015,-0.577524036018104,-0.101078718715527,-0.197636872765204,0.0696647405177796,2.53841703910017,-0.0615381680423241,2.17900020190074,-0.242700328633075,0.396075761294094,-1.23660384655919,-0.108893011160219,-0.0539558443652819,0.486960331100183
"A0A5C2GGS9",0.242039393968476,0.231605565994721,-0.618107139528909,0.19443997048498,-0.771376891341105,-0.476655533990499,0.301535237396658,0.29271247703601,-0.111403272693375,0.0354749583141708,0.0368269025541096,0.348606640832658,1.39018181380164,0.168958225619691,1.38592924976517,0.308254120159363,0.192453372500958,0.256592057549884,0.429863350125088,0.0544508696558823,0.101215984814454,0.112632684016929,0.18599330769576,-0.369196429764651,4.1146373769857,-0.441316847704753,-0.496570031290048,-0.466882450984459,-0.436847351287173,-0.374925634892471,0.248655133499295,5.02393183499994,-0.407218061742075,-0.43204211579626,-0.542209122536391,-0.400518769212499,-0.906028373550917,-0.416463779162749,-0.966846317745853,-0.498641447566281,-0.529794237691325,-0.399307621592397,-0.394146227809655,-0.3908510982404,-0.393469252181084,-0.471920151424395,-0.430517175399626,-0.396273186105427,0.408337348904343,-0.0786674259344415,-0.527645507621987,-0.79692194450989,-0.399912519124913,-0.511757392246348,-0.421412821799303,-0.079991664610824,-0.709490079593403
"A0A5C2GH46",0.0381189414791942,0.00682754938391877,0.0155944284429322,-0.0202489686502121,0.509049958230167,0.00798361575962724,0.0222720923908754,0.0206569522980718,0.00444608858527955,0.0484017994876737,-0.426285983792848,-0.00231322651265623,-0.0405140653719425,-0.00653742341633681,0.0651917303763107,0.0464145593233246,0.0371972852660861,0.0955640258025196,-0.241879310899796,-0.21703837660455,0.0571028084265146,0.0134889915858494,-0.0412020911510986,-0.0163506983215898,4.40072810489525,-0.37483479224463,-0.356458283062595,-0.374426417840308,-0.357009703772665,0.257901496338144,-0.277452650670607,5.6773289015292,-0.335630103602314,-0.376469171294303,-0.364728288515686,-0.354177932728915,-0.0975045339919674,-0.417647607405226,-0.384431285634987,-0.338416074063279,-0.329043735708732,-0.336505891430145,-0.36312879384772,-0.329801970967496,-0.314215856358975,-0.0307223008070134,-0.359593690612432,-0.419866104916336,-0.347869148234186,-0.352660123112187,-0.365751750169287,-0.35748801644663,-0.339400735741307,-0.506827410412347,-0.403170538144786,-0.375832895766533,-0.370833377376314
"A0A5C2GIJ0",0.253798008211761,0.511552344935392,-0.150748626063031,2.49720706291817,0.0973238017516295,-0.820108846882339,0.212959193427142,-0.424849130463875,-0.301122622142405,0.287922033316762,0.0705505688686381,1.66707849783237,-0.0657709437596391,-0.812624159388246,-2.10308350558801,-1.47270922184904,-0.467694511438993,-0.0420315448807016,-0.432172503262776,-0.490825327198647,-0.00687233467649263,-0.454493951210356,-0.154459853713152,0.211296155932538,-0.222748945734816,0.382305276330614,-2.42957070983726,-2.35207404746181,0.00673183247446957,0.229357696691137,-0.198841595612417,0.489523429049645,0.0494387191659857,0.100486699154904,0.329275471668864,0.410425029928073,0.671072843481415,0.17428482482341,-1.79116818201487,0.244904975316699,0.020502553700836,-0.219033701226532,0.30541125911021,0.337411996276657,0.454428605006708,-0.187548402642268,0.281258356701879,1.27308886539261,0.297912541720217,3.49702652034073,1.41003729897092,0.0957597303276953,0.469938567602094,-0.170762767395947,0.673133084211419,-2.0264968071247,-0.215591603073297
"A0A5C2GKQ5",-0.309685657635879,-0.551510076161359,-0.347863992740091,-0.362189672540607,1.78011745121348,-0.368339708071441,-0.359152682645401,-0.518035849551467,-0.353113421595266,-0.374874700399349,-0.334659492112062,-0.310832218505072,0.485472238910923,0.514657705485554,-0.208583875417094,-0.470947651788272,-0.37654273164182,2.52223726417468,-0.360224125946015,-0.342947353221874,-0.372081986199756,-0.365284063235456,-0.329179272983737,-0.565021110079011,2.24170108645837,-0.468148242743357,-0.287052134303526,-0.237574776639499,-0.266922470357352,0.807780817855073,-0.150542629893802,5.77840226520571,-0.235799544904298,-0.28215741099011,-0.232683582639202,-0.478997293835655,-0.458863487892708,0.0874755871756746,-0.267804773108907,0.168293883558913,-0.234321024373925,-0.238511021080913,-0.304813514267885,-0.257163434538868,-0.5730049460729,0.16534326291227,0.337217435722141,0.841837444951006,-0.294821684190141,-0.271244225960119,-0.235250701612445,-0.262868017144118,-0.39984494812332,-0.565714125492717,-0.539370349517107,-0.228957649123727,-0.377034812346168
"A0A5C2GMF3",-0.626052007764051,0.999377825013135,-0.992024006259137,-1.40231252728199,0.263849233253585,0.345320420518501,-0.32038317950344,-0.835994782875913,0.613277027507468,-0.128611683927502,0.102844502287432,-1.38255398155258,0.0232247532662427,0.226807752378379,0.376307767644655,0.200339282396179,0.879252802353858,0.237118996951,0.383646045624939,0.841576724309384,0.237592295661142,0.02240898172687,-0.171830048053859,-0.139946967510158,-0.00631451632256479,1.06960886958339,1.08211534265247,-0.19921424192315,-0.0464471882288998,-1.05522877310013,1.33400912048919,-0.194839765850025,-0.617188955287341,-0.324751927648329,-1.42700975001577,-0.581506253548281,-1.35687602294623,-0.734696142904913,0.257484588514858,-0.17904494645994,-0.443769398103891,-0.252897931891677,-0.298880365067604,-0.0286475366769282,-0.83666042541622,0.0160812821252652,-0.691718122647339,-0.249954005895497,-0.237305308368323,-0.0255944363685692,-0.221457677479902,-0.725605176163691,5.62433224762811,-0.276246800318697,1.25180956986978,0.364487271261126,0.258692150345574
"A0A5C2GN57",0.160473591874302,0.217208936355614,0.145026707674592,0.447881451664269,2.36432433876146,0.24854382982447,1.59193181247812,-0.0224880806829715,-0.235773962569506,0.438558453484197,-0.0260550245457967,0.458511583133323,0.469750035900174,0.0346520834010463,-0.725387303097474,0.145133576774026,0.248538779815941,0.155689459469016,-1.01261540988111,0.0471938478288032,0.170453910083584,0.263828977264502,0.48834676055547,-1.35814777595831,0.315286380398318,0.164887026356139,0.155858157051264,-0.297568596677633,1.80949887321769,4.25072472511334,0.45313892000421,-0.0411265702736785,0.0723817890228435,-0.0421985369492208,-2.56968099129917,-1.25400991221938,-0.0472875806803488,0.204095702043658,-0.295779392304105,-0.124999705188501,-1.65748443832986,-0.185427834285737,-0.385944701360662,0.0341716501571057,-0.175938595284325,0.82864431508775,-0.253776970005728,-1.54122914736642,-0.456215160596264,0.803164428805985,-0.273921044571977,-0.413955733809722,-0.618944997628239,-0.116847899527251,-0.704801966975072,-2.18316029923112,-0.16713247230164
"A0A5C2GPI5",0.172192744545451,-1.13793603323802,0.0572933526645425,0.171813474760043,-0.547082192175136,0.185223898225153,-0.361824919238172,0.0473636347471578,0.120486564170255,0.0281114278168358,-0.0215442918587076,0.302352410454862,0.0249397606816052,-0.114286169413245,0.319582931686037,0.338224140950784,0.166779377547924,1.57967015014118,0.187786146500146,-0.0364539183146942,0.202339064808289,-0.0367645864617318,-0.00488361749592702,0.150950224305912,6.55650750492835,-0.259100713898072,-0.407086976447335,-0.427007629185832,-0.229634705948042,-0.363045794126825,-0.282620991876645,1.82653907906942,-0.406646235112177,-0.301562377872316,-0.40608749081035,-0.344429743889068,-0.323169551215591,-0.33759535022947,-0.792777304799612,-0.315086882755355,-0.219857011705888,-0.218541357567787,-0.387752213276628,-0.278188368568873,0.366891324329292,0.134684964286344,-0.234465340988453,-1.0233536756547,-0.466213898412758,-0.338846426136351,-0.184140717141894,-0.404451695693186,-0.400055588624992,-0.2421988388231,-0.351800931363384,-0.320840202192468,-0.412398434106792
